Handle,Title,Body_HTML,Vendor,Product_Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant_Price,Variant_Compare_At_Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image_Src,Image_Position,Image_Alt_Text,Gift Card,SEO_Title,SEO_Description,Google Shopping / Google Product Category,Google_Shopping_Gender,Google_Shopping_Age_Group,Google Shopping / MPN,Google_Shopping_Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Switzerland,Price_Switzerland,Compare At Price / Switzerland,Included / International,Price / International,Compare At Price / International,Status
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Gris Sport,,,S,,,,,2642953_18721,104.8932355625,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-sport-grey-front-66b0935e9485f.jpg?v=1722848166,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Gris Sport,,,M,,,,,2642953_18722,124.73790175,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-sport-grey-front-66b0935e9485f.jpg?v=1722848166,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Gris Sport,,,L,,,,,2642953_18723,144.5825679375,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-sport-grey-front-66b0935e9485f.jpg?v=1722848166,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Gris Sport,,,XL,,,,,2642953_18724,155.9223771875,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-sport-grey-front-66b0935e9485f.jpg?v=1722848166,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Beige clair,,,XS,,,,,2642953_18700,99.2233309375,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-natural-front-66b0935e86eac.jpg?v=1722848112,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Beige clair,,,S,,,,,2642953_18701,104.8932355625,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-natural-front-66b0935e86eac.jpg?v=1722848112,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Beige clair,,,M,,,,,2642953_18702,124.73790175,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-natural-front-66b0935e86eac.jpg?v=1722848112,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Beige clair,,,L,,,,,2642953_18703,144.5825679375,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-natural-front-66b0935e86eac.jpg?v=1722848112,oz,PC040100,13.39,,,,,,,
t-shirt-cochon-cuisinier-school-spirit-jm,,,,,,,,,Beige clair,,,XL,,,,,2642953_18704,155.9223771875,shopify,deny,manual,25.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/youth-classic-tee-natural-front-66b0935e86eac.jpg?v=1722848112,oz,PC040100,13.39,,,,,,,
robe-moulante-jm-noire,Robe moulante JM noire,"Affirmez-vous et optez pour un look renversant avec cette robe.<br>
<br>
• Tissu mélangé : 82 % polyester / 18 % élasthanne <br>
• Poids du tissu : 230 g/m² (6,78 oz/yd²), le poids peut varier de 5 %<br>
• Fabrication en fil microfibre doux et confortable<br>
• Le matériel est extensible dans les quatre sens<br>
• Composants de produits vierges en provenance de Chine<br>
<br>
• Traçabilité : <br>
- Tricotage : Chine <br>
- Teinture : Chine <br>
- Fabrication : Lettonie <br>
• Comprend 95 % de polyester recyclé <br>
• Comprend 0 % de substances dangereuses <br>
• Cet article libère des microfibres en plastique dans l'environnement pendant le lavage<p><strong class=""size-guide-title"">Guide des tailles</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>POITRINE (inches)</strong></td>
<td><strong>TAILLE (inches)</strong></td>
<td><strong>HANCHE (inches)</strong></td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>33 ⅛</td>
<td>25 ¼</td>
<td>35 ⅜</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>34 ⅝</td>
<td>26 ¾</td>
<td>37 </td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>36 ¼</td>
<td>28 ⅜</td>
<td>38 ⅝</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>39 ⅜</td>
<td>31 ½</td>
<td>41 ¾</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>42 ½</td>
<td>34 ⅝</td>
<td>44 ⅞</td>
</tr>
</tbody></table></div><div class=""table-responsive dynamic"" data-unit-system=""metric""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>POITRINE (cm)</strong></td>
<td><strong>TAILLE (cm)</strong></td>
<td><strong>HANCHE (cm)</strong></td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>84</td>
<td>64</td>
<td>90</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>88</td>
<td>68</td>
<td>94</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>92</td>
<td>72</td>
<td>98</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>100</td>
<td>80</td>
<td>106</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>108</td>
<td>88</td>
<td>114</td>
</tr>
</tbody></table></div>",ChicByJM,,"","Bas, Ciel bleu, Femme, Haut, Jardin secret",true,Taille,XS,,,,,,,,4674258_7788,130.407806375,shopify,deny,manual,39.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-left-front-66a397d0c6b50.jpg?v=1721997276,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-front-66a397d0cae0d.jpg?v=1721997280,oz,,22.70,true,,,true,,,active
robe-moulante-jm-noire,,,,,,,,,S,,,,,,,,4674258_7789,138.9126633125,shopify,deny,manual,39.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-front-66a397d0cae0d.jpg?v=1721997280,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-front-66a397d0cae0d.jpg?v=1721997280,oz,,22.70,,,,,,,
robe-moulante-jm-noire,,,,,,,,,M,,,,,,,,4674258_7790,164.427234125,shopify,deny,manual,39.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-back-66a397d0caf4b.jpg?v=1721997285,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-front-66a397d0cae0d.jpg?v=1721997280,oz,,22.70,,,,,,,
robe-moulante-jm-noire,,,,,,,,,L,,,,,,,,4674258_7791,170.09713875,shopify,deny,manual,39.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-right-front-66a397d0cb026.jpg?v=1721997291,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-front-66a397d0cae0d.jpg?v=1721997280,oz,,22.70,,,,,,,
robe-moulante-jm-noire,,,,,,,,,XL,,,,,,,,4674258_7792,184.2719003125,shopify,deny,manual,39.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/all-over-print-bodycon-dress-white-front-66a397d0cae0d.jpg?v=1721997280,oz,,22.70,,,,,,,
tongs-jm-blanches,Tongs JM blanches,"La semelle en caoutchouc est doublée d'un tissu doux pour vous garantir un maximum de confort où que vous alliez.<br>
<br>
• Semelle en caoutchouc<br>
• Doublure personnalisable en tissu 100 % polyester<br>
• Bande de caoutchouc noire en forme de Y<p><strong class=""size-guide-title"">Guide des tailles</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>US FEMME</strong></td>
<td><strong>US HOMMES</strong></td>
<td><strong>UE</strong></td>
<td><strong>UK</strong></td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>6-7.5</td>
<td>6-7</td>
<td>37-38.5</td>
<td>4-6</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>8-10</td>
<td>7.5-9.5</td>
<td>39-41</td>
<td>6.5-8</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>10.5-11</td>
<td>10-11.5</td>
<td>42-45</td>
<td>8.5-10.5</td>
</tr>
</tbody></table></div><div class=""table-responsive dynamic"" data-unit-system=""metric""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>US FEMME</strong></td>
<td><strong>US HOMMES</strong></td>
<td><strong>UE</strong></td>
<td><strong>UK</strong></td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>6-7.5</td>
<td>6-7</td>
<td>37-38.5</td>
<td>4-6</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>8-10</td>
<td>7.5-9.5</td>
<td>39-41</td>
<td>6.5-8</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>10.5-11</td>
<td>10-11.5</td>
<td>42-45</td>
<td>8.5-10.5</td>
</tr>
</tbody></table></div>",ChicByJM,,"","Chaussure, Ciel bleu, Femme, Homme",true,Taille,S,,,,,,,,6023548_10170,229.6311373125,shopify,deny,manual,19.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-top-66a3936dd4904.jpg?v=1721996150,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-front-left-66a3936dd615a.jpg?v=1721996152,oz,,11.24,true,,,true,,,active
tongs-jm-blanches,,,,,,,,,M,,,,,,,,6023548_10171,249.4758035,shopify,deny,manual,19.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-front-left-66a3936dd615a.jpg?v=1721996152,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-front-left-66a3936dd615a.jpg?v=1721996152,oz,,11.24,,,,,,,
tongs-jm-blanches,,,,,,,,,L,,,,,,,,6023548_10172,269.3204696875,shopify,deny,manual,19.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-back-66a3936dd6265.jpg?v=1721996155,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-front-left-66a3936dd615a.jpg?v=1721996152,oz,,11.24,,,,,,,
tongs-jm-blanches,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-front-66a3936dd635c.jpg?v=1721996157,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
tongs-jm-blanches,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-left-66a3936dd646c.jpg?v=1721996160,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
tongs-jm-blanches,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-right-66a3936dd657b.jpg?v=1721996162,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
tongs-jm-blanches,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/sublimation-flip-flops-white-front-right-66a3936dd6676.jpg?v=1721996165,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
sweat-unisexe-tie-dye-jm,Sweat unisexe Tie-Dye JM,"<p>Un sweat-shirt tie-dye est un article de base pour tous ceux qui aiment les touches de couleur. Téléchargez vos motifs originaux et nous les imprimerons parfaitement sur le molleton 80/20 coton-polyester de 8,5 oz. Il est teint à la main dans des couleurs magnifiques qui dureront des années sans se décolorer. Le vêtement est fabriqué à partir de coton PFD prérétréci afin d'éviter tout rétrécissement après un lavage régulier.</p>
<p>NB ! De légères variations de couleur peuvent survenir en raison du processus de teinture.</p>
<p> </p>
<p>. : Matière : 80% coton ring-spun, 20% polyester</p>
<p>. : Tissu moyennement lourd (8.5 oz /yd² (300 g/m²))</p>
<p>. : Coupe décontractée</p>
<p>. : Étiquette cousue</p>",Printify,,Sweatshirt,"Crew neck, DTG, Femme, Haut, Homme, Jardin secret, Men's Clothing, Sweatshirts, Tie-dye, Unisex, Women's Clothing",true,Color,Cotton Candy,,Size,S,,,,,'28332054453345210190,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5107148303474100197_2048.jpg?v=1721994131,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5107148303474100197_2048.jpg?v=1721994131,lb,,36.59,true,,,true,,,active
sweat-unisexe-tie-dye-jm,,,,,,,,,Lagoon,,,S,,,,,'19871154071695021675,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/15388922704644401487_2048.jpg?v=1721994764,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/15388922704644401487_2048.jpg?v=1721994764,lb,,36.59,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Cotton Candy,,,M,,,,,'28082749632221299757,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/9649121373000655047_2048.jpg?v=1721994773,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5107148303474100197_2048.jpg?v=1721994131,lb,,36.59,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Lagoon,,,M,,,,,'18029999576330303396,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/2709115559349622841_2048.jpg?v=1721994776,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/15388922704644401487_2048.jpg?v=1721994764,lb,,36.59,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Cotton Candy,,,XL,,,,,'10860113810822227043,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5471259978796687185_2048.jpg?v=1721994781,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5107148303474100197_2048.jpg?v=1721994131,lb,,36.59,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Lagoon,,,XL,,,,,'19542295075391340729,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/14904439830210313793_2048.jpg?v=1721994784,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/15388922704644401487_2048.jpg?v=1721994764,lb,,36.59,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Cotton Candy,,,2XL,,,,,'10206637479876495392,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/12726436735019127822_2048.jpg?v=1721994786,7,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5107148303474100197_2048.jpg?v=1721994131,lb,,39.00,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Lagoon,,,2XL,,,,,'26575761115246131411,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/2560064576094340999_2048.jpg?v=1721994790,8,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/15388922704644401487_2048.jpg?v=1721994764,lb,,39.00,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Cotton Candy,,,3XL,,,,,'12876572836542890340,99.7903214,,deny,printify,49.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5107148303474100197_2048.jpg?v=1721994131,lb,,41.41,,,,,,,
sweat-unisexe-tie-dye-jm,,,,,,,,,Lagoon,,,3XL,,,,,'10215030953239430298,99.7903214,,deny,printify,49.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/15388922704644401487_2048.jpg?v=1721994764,lb,,41.41,,,,,,,
baskets-en-maille-jm,Baskets en maille JM,"<p>Ces chaussures de sport sont dotées de détails noirs ou blancs et d'une semelle en mousse à mémoire de forme extrêmement confortable qui, avec le temps, s'adapte aux contours uniques de vos pieds pour un confort accru. La semelle, fabriquée avec des matériaux TPU et EVA, ainsi que la construction en maille offrent une grande respirabilité, ce qui est excellent pour le sport.</p>
<p>. : Matériaux : 100% polyester maillé (dessus), TPU avec couche d'absorption des chocs EVA (semelle)</p>
<p>. : Semelles intérieures en mousse à mémoire de forme désodorisante et respirante</p>
<p>. : Fermeture à lacets</p>
<p>. : Disponible avec des détails noirs ou blancs</p>
<p>. : La variante de couleur de la semelle noire utilise des coutures noires, et la variante de couleur de la semelle blanche utilise des coutures blanches.</p>
<p>. : Produit vierge provenant de Chine</p>",Printify,,Shoes,"All Over Print, AOP, Chaussure, Erable rouge, Femme, Homme, Jardin secret, Men's Clothing, Shoes, Sports, Sportswear, Sublimation",true,Color,White sole,,Size,US 5,,,,,'20946600545133758511,99.7903214,,deny,printify,59.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,true,,,true,,,active
baskets-en-maille-jm,,,,,,,,,White sole,,,US 6,,,,,'83674642069897684406,99.7903214,,deny,printify,59.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/8112365279642632505_2048.jpg?v=1721994119,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
baskets-en-maille-jm,,,,,,,,,White sole,,,US 7,,,,,'19458839880300531024,99.7903214,,deny,printify,59.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/5520011521317181415_2048.jpg?v=1721994121,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
baskets-en-maille-jm,,,,,,,,,White sole,,,US 7.5,,,,,'24768808938185301963,99.7903214,,deny,printify,59.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/1029645415455756989_2048.jpg?v=1721994124,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
baskets-en-maille-jm,,,,,,,,,White sole,,,US 8.5,,,,,'29657522791842949663,99.7903214,,deny,printify,59.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
baskets-en-maille-jm,,,,,,,,,White sole,,,US 9.5,,,,,'12252225262226175248,99.7903214,,deny,printify,59.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
baskets-en-maille-jm,,,,,,,,,White sole,,,US 10,,,,,'25866670310097337998,99.7903214,,deny,printify,59.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
baskets-en-maille-jm,,,,,,,,,White sole,,,US 11,,,,,'20660189758297638256,99.7903214,,deny,printify,59.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
baskets-en-maille-jm,,,,,,,,,White sole,,,US 12,,,,,'15775542635243505653,99.7903214,,deny,printify,59.90,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/13805364668392893710_2048.jpg?v=1721994113,lb,,35.94,,,,,,,
sweatshirt-court-pour-femmes-jm,Sweatshirt court pour femmes JM,"<p>Si le style qui fait tourner les têtes est votre truc, le sweat-shirt court est exactement ce que vous avez demandé. Fabriqués dans une matière molletonnée respirante et douce au toucher, ces sweatshirts croisés classiques pour femmes sont le choix idéal pour tous les jours. La couture à épaules tombantes et la coupe décontractée assurent un look confortable et flatteur.</p>
<p> </p>
<p>. : 52% coton Airlume peigné et annelé 48% polyester</p>
<p>. : Tissu moyen (240 g/m²)</p>
<p>. : Coupe décontractée</p>
<p>. : Étiquette déchirable</p>",Printify,,Sweatshirt,"Ciel bleu, Crop, Crop tops, Cropped, DTG, Erable rouge, Femme, Haut, Jardin secret, Long Sleeves, Sweatshirts, Women's Clothing",true,Color,Black,,Size,S,,,,,'33000258102926105762,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/9770228494934432966_2048.jpg?v=1721994033,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/9770228494934432966_2048.jpg?v=1721994033,lb,,39.80,true,,,true,,,active
sweatshirt-court-pour-femmes-jm,,,,,,,,,Mauve,,,S,,,,,'30296891564284039622,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/2368149906158014231_2048.jpg?v=1721994037,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/2368149906158014231_2048.jpg?v=1721994037,lb,,39.80,,,,,,,
sweatshirt-court-pour-femmes-jm,,,,,,,,,Black,,,M,,,,,'23655626689016635615,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/16829139179504747544_2048.jpg?v=1721994041,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/9770228494934432966_2048.jpg?v=1721994033,lb,,39.80,,,,,,,
sweatshirt-court-pour-femmes-jm,,,,,,,,,Mauve,,,M,,,,,'12159872487228193674,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/17876743146355662868_2048.jpg?v=1721994045,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/2368149906158014231_2048.jpg?v=1721994037,lb,,39.80,,,,,,,
sweatshirt-court-pour-femmes-jm,,,,,,,,,Black,,,L,,,,,'11654169971555682717,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/7376229342721034645_2048.jpg?v=1721994049,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/9770228494934432966_2048.jpg?v=1721994033,lb,,39.80,,,,,,,
sweatshirt-court-pour-femmes-jm,,,,,,,,,Mauve,,,L,,,,,'27259451310065519589,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/12747665898482381651_2048.jpg?v=1721994050,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/2368149906158014231_2048.jpg?v=1721994037,lb,,39.80,,,,,,,
sweatshirt-court-pour-femmes-jm,,,,,,,,,Black,,,XL,,,,,'25578453692163766895,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/12266779987495854135_2048.jpg?v=1721994054,7,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/9770228494934432966_2048.jpg?v=1721994033,lb,,39.80,,,,,,,
sweatshirt-court-pour-femmes-jm,,,,,,,,,Mauve,,,XL,,,,,'45978184720507071040,99.7903214,,deny,printify,49.90,,true,true,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/11084902365119205185_2048.jpg?v=1721994057,8,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/3182/8051/files/2368149906158014231_2048.jpg?v=1721994037,lb,,39.80,,,,,,,
